Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit,Profit_Margin,Year,Month,Month_Name
1067,2023-03-08,Bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob,9875.600000000008,139.52095300795972,2023,3,March
1017,2023-02-20,Charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie,1038.24,12.67758868902763,2023,2,February
1033,2023-04-07,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,1704.9599999999991,30.944922191205976,2023,4,April
1048,2023-04-02,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,12199.500000000016,126.11062008652387,2023,4,April
1076,2023-09-21,Bob,North,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,North-Bob,6264.700000000001,1024.4472789115648,2023,9,September
1059,2023-10-18,Alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice,13740.72,269.5590762494409,2023,10,October
1086,2023-04-06,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,11929.279999999999,165.39293938877174,2023,4,April
1022,2023-03-29,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,3051.899999999987,35.32234431386513,2023,3,March
1030,2023-03-19,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,761.4000000000001,40.61601489360567,2023,3,March
1038,2023-10-15,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,1756.7700000000023,21.904780904809613,2023,10,October
1051,2023-04-30,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,70.38000000000011,1.2631465594601403,2023,4,April
1054,2023-10-29,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,1662.239999999998,41.288861068884266,2023,10,October
1008,2023-06-14,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,11924.399999999998,849.3283380105128,2023,6,June
1027,2023-07-01,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,1435.3500000000008,16.562183044229293,2023,7,July
1027,2023-08-11,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,14602.800000000016,881.2794206397112,2023,8,August
1098,2023-11-07,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,2943.760000000001,92.95399286368377,2023,11,November
1021,2023-01-07,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,3286.3499999999967,110.59751972942493,2023,1,January
1030,2023-11-26,Alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,10047.179999999997,115.12753523547607,2023,11,November
1097,2023-09-20,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,15443.549999999992,228.4629927689739,2023,9,September
1028,2023-06-10,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,218.82000000000062,2.73965056371798,2023,6,June
1064,2023-05-31,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,3002.880000000001,116.40739175773274,2023,5,May
1097,2023-03-26,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,3484.9499999999994,55.43766156293497,2023,3,March
1069,2023-05-27,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,14791.480000000003,256.783599436834,2023,5,May
1061,2023-04-22,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,9820.589999999998,117.68204270331285,2023,4,April
1048,2023-02-05,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,19419.119999999988,214.09661906053395,2023,2,February
1019,2023-10-12,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,284.320000000007,129.03108690719625,2023,10,October
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,12868.100000000011,189.99675171273344,2023,7,July
1035,2023-03-23,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,13364.7,2179.607612896913,2023,3,March
1064,2023-01-02,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,402.199999999998,7.268193071543417,2023,1,January
1049,2023-10-30,Alice,East,2947.56,38,Food,4243.98,4474.51,New,0.01,Credit Card,Online,East-Alice,8760.140000000025,297.1997177326339,2023,10,October
1017,2023-07-16,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,1985.579999999999,63.29368937454771,2023,7,July
1044,2023-01-11,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,1437.9500000000007,40.00651032610059,2023,1,January
1092,2023-08-22,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,9520.119999999999,152.30242528956293,2023,8,August
1030,2023-07-14,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,6173.310000000034,181.1901065131838,2023,7,July
1093,2023-04-29,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,8003.260000000011,108.83280842893134,2023,4,April
1046,2023-01-20,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,6315.840000000005,153.86399403627942,2023,1,January
1006,2023-09-18,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,8595.0,1106.6048667439165,2023,9,September
1099,2023-10-20,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,2027.91,25.802942276714486,2023,10,October
1037,2023-09-13,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,2219.6000000000004,75.77987101443833,2023,9,September
1024,2023-08-10,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,447.29999999999563,10.202103371278458,2023,8,August
1093,2023-08-14,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,2654.2799999999997,38.54665119541555,2023,8,August
1046,2023-02-22,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,13345.519999999995,393.5199273439249,2023,2,February
1053,2023-12-21,Bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob,7590.44000000001,1149.7182671917615,2023,12,December
1095,2023-12-08,Eve,East,3801.82,4,Clothing,3191.05,3555.35,New,0.28,Credit Card,Online,East-Eve,1457.199999999999,38.329010842175556,2023,12,December
1099,2023-12-30,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,7505.200000000005,79.41976965176872,2023,12,December
1060,2023-10-07,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,5854.879999999999,90.72874261796913,2023,10,October
1097,2023-03-22,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,383.8200000000015,5.688210989323697,2023,3,March
1063,2023-07-21,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,6427.520000000004,101.06815061977272,2023,7,July
1085,2023-06-07,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,5381.039999999995,259.95111158346276,2023,6,June
1032,2023-04-30,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,318.420000000001,7.5072320942306145,2023,4,April
1087,2023-02-28,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,2796.7499999999973,37.120236783775496,2023,2,February
1033,2023-08-03,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,2160.3999999999996,195.76110693282828,2023,8,August
1067,2023-05-08,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,4347.199999999997,152.49373846790647,2023,5,May
1018,2023-08-12,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,497.96999999999935,17.561610404999342,2023,8,August
1025,2023-07-28,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,2200.0200000000013,50.26330880353854,2023,7,July
1095,2023-04-25,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,1075.1999999999998,10.96510685166205,2023,4,April
1054,2023-07-28,David,East,768.28,20,Clothing,4622.14,5122.07,New,0.26,Cash,Retail,East-David,9998.599999999988,1301.4265632321533,2023,7,July
1058,2023-01-14,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,66.41999999999825,1.2687339784609055,2023,1,January
1067,2023-01-09,Charlie,North,1875.71,48,Electronics,210.63,533.58,New,0.04,Bank Transfer,Online,North-Charlie,15501.600000000002,826.4390550778106,2023,1,January
1046,2023-02-09,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,237.62999999999943,2.4473464679650188,2023,2,February
1024,2023-08-25,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,19366.620000000006,1585.2189571908002,2023,8,August
1032,2023-10-08,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,614.6800000000012,15.008118369489608,2023,10,October
1047,2023-12-25,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,20553.14,277.55534728955604,2023,12,December
1086,2023-07-20,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,5258.949999999999,74.33050321621349,2023,7,July
1023,2023-09-03,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,339.8399999999965,7.930903311777487,2023,9,September
1066,2023-10-05,Alice,South,3530.59,4,Furniture,4596.68,5044.74,New,0.01,Bank Transfer,Online,South-Alice,1792.239999999998,50.76318688944335,2023,10,October
1027,2023-08-23,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,1062.56,26.324708400638198,2023,8,August
1002,2023-01-04,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,2358.0700000000006,86.81056126994413,2023,1,January
1090,2023-06-03,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,15824.770000000011,741.9715866466621,2023,6,June
1017,2023-01-29,Charlie,South,4882.09,19,Electronics,1233.12,1697.19,New,0.1,Credit Card,Online,South-Charlie,8817.330000000004,180.60564225567336,2023,1,January
1033,2023-04-19,Bob,South,2758.48,5,Furniture,3162.92,3409.93,New,0.0,Cash,Online,South-Bob,1235.0499999999988,44.77284591514163,2023,4,April
1009,2023-04-08,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,5267.8399999999965,178.82119713361405,2023,4,April
1043,2023-08-03,David,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,8724.759999999998,132.15548880699313,2023,8,August
1048,2023-10-20,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,2064.4199999999983,21.307898419985698,2023,10,October
1039,2023-03-16,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,15592.150000000009,256.6182412471344,2023,3,March
1093,2023-11-22,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,7685.259999999998,891.4580675095694,2023,11,November
1042,2023-05-26,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,129.32999999999993,15.246145140755402,2023,5,May
1026,2023-05-08,Charlie,West,9519.09,20,Clothing,2985.63,3452.14,New,0.17,Credit Card,Retail,West-Charlie,9330.199999999995,98.01567166609408,2023,5,May
1099,2023-12-07,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,1350.1399999999976,44.36609073403472,2023,12,December
1050,2023-02-11,Charlie,West,1011.46,48,Furniture,710.06,851.35,Returning,0.04,Bank Transfer,Online,West-Charlie,6781.920000000004,670.5079785656382,2023,2,February
1025,2023-12-22,Bob,South,6030.54,11,Food,1250.59,1515.49,Returning,0.21,Bank Transfer,Retail,South-Bob,2913.900000000001,48.31905600493489,2023,12,December
1024,2023-02-10,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,3733.7299999999977,59.5100189349263,2023,2,February
1013,2023-02-03,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,735.0,11.272660347842091,2023,2,February
1060,2023-01-17,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,1177.44,42.858390844762816,2023,1,January
1007,2023-06-14,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,1684.7100000000005,674.9639423076925,2023,6,June
1057,2023-06-02,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,2509.7999999999984,25.998456542344073,2023,6,June
1036,2023-03-17,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,9351.569999999992,361.92527401077433,2023,3,March
1045,2023-03-28,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,2741.9000000000005,40.36562995939736,2023,3,March
1020,2023-04-27,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,1093.6200000000108,15.412563207829185,2023,4,April
1065,2023-12-28,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,1736.2800000000007,28.282459721097837,2023,12,December
1008,2023-12-08,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,23441.110000000015,733.0432362451455,2023,12,December
1016,2023-01-27,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,1824.5,65.53873233112417,2023,1,January
1014,2023-11-09,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,1655.28,27.51042061386889,2023,11,November
1076,2023-10-14,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,5900.879999999999,68.02676857631982,2023,10,October
1087,2023-05-14,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,2517.099999999996,26.572261645620088,2023,5,May
1015,2023-08-07,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,226.85999999999996,19.75323691520022,2023,8,August
1092,2023-06-17,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,12011.789999999997,735.6559284664379,2023,6,June
1098,2023-04-08,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,990.2500000000009,10.4756323198514,2023,4,April
1066,2023-09-25,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,22857.039999999997,309.2257532096811,2023,9,September
1032,2023-08-25,Bob,North,8841.64,23,Electronics,4673.19,4761.18,Returning,0.17,Credit Card,Retail,North-Bob,2023.770000000016,22.88907940155917,2023,8,August
1087,2023-11-05,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,5506.199999999999,261.4455428620267,2023,11,November
1063,2023-06-22,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,5388.749999999993,91.0707948150275,2023,6,June
1086,2023-07-09,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,5640.3200000000015,80.10361752408656,2023,7,July
1051,2023-05-02,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,11432.839999999993,167.31532201296326,2023,5,May
1025,2023-02-15,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,5202.000000000006,125.63093196802488,2023,2,February
1058,2023-03-05,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,5679.840000000018,2250.243651202416,2023,3,March
1063,2023-05-10,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,17263.570000000018,294.04970558527833,2023,5,May
1062,2023-11-06,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,6378.499999999996,244.78932805262278,2023,11,November
1022,2023-12-29,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,2134.3000000000006,46.83029366848638,2023,12,December
1058,2023-07-12,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,1300.7400000000043,13.57759093115385,2023,7,July
1058,2023-11-03,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,4279.380000000014,105.65196459652665,2023,11,November
1086,2023-06-30,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,697.8200000000033,8.293518927887238,2023,6,June
1049,2023-10-19,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,1644.0000000000055,83.59817955302461,2023,10,October
1052,2023-10-09,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,11596.849999999997,171.6180579397871,2023,10,October
1042,2023-01-29,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,11175.5,114.35813420899945,2023,1,January
1070,2023-05-29,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,2109.9400000000005,190.30070169742234,2023,5,May
1015,2023-09-24,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,5970.999999999996,3274.113066842132,2023,9,September
1054,2023-10-23,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,3199.1999999999825,72.83373591623807,2023,10,October
1060,2023-01-11,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,6814.62000000001,670.0773852250277,2023,1,January
1097,2023-06-13,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,282.40000000000236,3.760815340504305,2023,6,June
1008,2023-04-23,Eve,North,9154.03,35,Clothing,600.2,1059.82,Returning,0.29,Bank Transfer,Retail,North-Eve,16086.699999999997,175.73352938541817,2023,4,April
1053,2023-07-06,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,3738.02,85.01663706186984,2023,7,July
1060,2023-10-22,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,5450.170000000003,204.7973696571161,2023,10,October
1005,2023-08-20,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,9294.179999999998,211.20304322829435,2023,8,August
1068,2023-08-15,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,5077.17,69.91295942099633,2023,8,August
1006,2023-11-06,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,5822.299999999999,3070.185614849188,2023,11,November
1096,2023-04-08,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,4652.099999999999,78.37637033555214,2023,4,April
1094,2023-02-24,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,1654.7999999999975,26.81318752541885,2023,2,February
1047,2023-04-21,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,7692.16,119.94430159470211,2023,4,April
1099,2023-06-01,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,69.84000000000015,2.798054502768413,2023,6,June
1055,2023-09-03,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,5197.6799999999985,72.50094851250918,2023,9,September
1040,2023-03-10,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,7436.520000000017,740.1142538665197,2023,3,March
1052,2023-11-08,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,8113.680000000004,391.43951601231214,2023,11,November
1016,2023-10-16,Eve,West,8786.95,11,Electronics,3094.57,3565.6,Returning,0.1,Credit Card,Retail,West-Eve,5181.329999999997,58.9661941856958,2023,10,October
1013,2023-09-07,Alice,West,7413.36,16,Furniture,919.58,1258.3,Returning,0.14,Bank Transfer,Online,West-Alice,5419.519999999999,73.10477300441363,2023,9,September
1030,2023-02-05,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,16442.930000000008,6964.982209420537,2023,2,February
1019,2023-08-27,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,4173.299999999998,163.08833414096563,2023,8,August
1017,2023-05-28,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,14679.349999999995,660.4525289973093,2023,5,May
1063,2023-08-15,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,12510.940000000002,449.87522384195506,2023,8,August
1019,2023-09-01,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,6236.639999999999,244.49357858587754,2023,9,September
1092,2023-12-03,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,1888.5,262.65281428631033,2023,12,December
1058,2023-12-31,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,13522.520000000008,291.21332784897646,2023,12,December
1055,2023-07-20,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,18328.319999999992,249.22722958474628,2023,7,July
1090,2023-06-03,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,12933.930000000002,211.80108865104214,2023,6,June
1090,2023-03-14,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,18982.829999999994,280.7517048908292,2023,3,March
1062,2023-07-20,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,12448.799999999996,1378.0247514888526,2023,7,July
1023,2023-10-23,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,1705.200000000001,17.912216274359867,2023,10,October
1009,2023-01-17,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,2377.5600000000013,28.300680746619193,2023,1,January
1012,2023-05-09,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,2961.1399999999994,36.69141144356096,2023,5,May
1001,2023-08-05,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,317.5600000000004,3.8503602286257523,2023,8,August
1058,2023-03-02,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,2348.579999999992,25.162018164033327,2023,3,March
1001,2023-04-14,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,544.7600000000002,9.926185881842752,2023,4,April
1034,2023-02-11,Eve,South,2082.79,26,Electronics,667.0,718.72,New,0.2,Cash,Retail,South-Eve,1344.7200000000007,64.56339813423344,2023,2,February
1096,2023-01-25,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie,4277.879999999989,68.92957964345085,2023,1,January
1048,2023-02-08,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,10120.949999999997,135.76912293598653,2023,2,February
1089,2023-10-18,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,7238.549999999996,97.74717840272876,2023,10,October
1001,2023-05-11,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,2894.08,54.995961880148606,2023,5,May
1016,2023-08-17,Eve,West,777.74,7,Food,282.94,779.33,Returning,0.28,Credit Card,Online,West-Eve,3474.7300000000005,446.7727003883046,2023,8,August
1061,2023-04-18,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,16552.929999999997,438.60207418084684,2023,4,April
1064,2023-06-21,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,7082.160000000002,76.84977304762909,2023,6,June
1063,2023-04-12,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,13572.399999999998,230.5862685268873,2023,4,April
1069,2023-12-20,Eve,North,5429.49,12,Furniture,4682.34,5036.4,New,0.2,Bank Transfer,Retail,North-Eve,4248.719999999994,78.2526535641468,2023,12,December
1022,2023-01-12,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,2497.950000000001,90.45136059964156,2023,1,January
1093,2023-10-02,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,803.2400000000027,21.433221974362606,2023,10,October
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,6027.690000000002,67.24383166758334,2023,4,April
1076,2023-02-13,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,350.7099999999999,5.236056243822763,2023,2,February
1026,2023-11-01,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,11494.07999999999,145.58442989539108,2023,11,November
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,1893.5700000000015,41.18229150808395,2023,1,January
1051,2023-11-26,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,2297.2000000000044,36.236582037874015,2023,11,November
